is_reliable,survey_date,latitude,longitude,lat_lng_accuracy,total_count,vic_x,vic_y,within_built_up_area,within_forest_u2,within_water_area,within_public_land_su3,jan_rainfaull,jan_max_temp,july_rainfall,july_max_temp,LandSat_1,LandSat_2,LandSat_3,LandSat_4,LandSat_5,LandSat_6,LandSat_7,LandSat_8
True,13/APR/2015,-38.1457,147.09818,100,1,2683916,2370824,False,False,False,False,281.7562,11.2438,68.5966,5.2438,2277.577,1540.9324,1.3086532,1.1449232,1.3456883,1.1506584,1.2906321,1.14414
True,14/APR/2015,-38.1401,146.83309,100,1,2660695,2371925,False,False,False,False,291.6961,4.4722,76.5278,5.4722,2262.7283,1697.814,1.2979054,1.1582139,1.2950182,1.181548,1.2775587,1.1991161
True,27/DEC/2015,-37.4104,146.65995,100,1,2646931,2453178,False,True,False,True,286.1938,18.4528,50.3616,70.3093,1863.9965,1075.3999,1.3133057,1.1508453,1.3045679,1.1499039,1.2741593,1.1342016
True,27/DEC/2015,-37.4104,146.65995,100,1,2646931,2453178,False,True,False,True,286.1938,18.4528,50.3616,70.3093,1863.9965,1075.3999,1.3133057,1.1508453,1.3045679,1.1499039,1.2741593,1.1342016
True,30/APR/2012,-37.84627,146.42551,100,1,2625456,2405147,False,True,False,True,265.7922,39.6417,53.4704,58.6907,2186.642,1289.3405,1.3524345,1.166721,1.3411775,1.1715305,1.3313675,1.1421624
True,09/JUN/2016,-37.73894,145.13827,3,1,2512186,2417990,False,False,False,False,301.3356,10.6433,86.0476,16.6123,2289.724,2015.969,1.2910873,1.1883532,1.2752812,1.180697,1.2685664,1.179382
True,07/SEP/2014,-37.629795,145.264886,55,,2523379,2430079,False,True,False,False,297.8547,13.0479,81.8476,26.7396,1844.2046,1654.2684,1.2511885,1.1753935,1.2665068,1.1695029,1.2648417,1.1816592
True,25/SEP/2014,-37.641158,145.352117,55,,2531074,2428793,False,True,False,False,287.1312,26.8307,76.3184,50.9011,2134.6125,1410.0616,1.3316785,1.1742358,1.2976822,1.163227,1.3052409,1.167247
True,08/SEP/2014,-37.578759,145.220821,55,,2519503,2435753,False,False,False,False,298.5553,11.8096,79.5879,24.9487,1718.8105,1368.9987,1.2538222,1.159345,1.2492391,1.17745,1.246408,1.1937615
True,10/NOV/2015,-38.005208,147.190805,10,,2692393,2386232,False,False,False,False,283.4053,17.6221,64.8391,6.6222,2156.2876,2367.9092,1.2258159,1.187259,1.2460005,1.2189416,1.2556305,1.2170137
True,24/OCT/2014,-37.850177,147.638264,10,,2732156,2402436,False,False,False,False,281.966,22.8217,68.1837,14.2078,1657.6738,926.3435,1.240557,1.0724249,1.2098556,1.0622224,1.262841,1.1420329
