UFI,TAXON_ID,SCIENTIFIC_DISPLAY_NME,COMMON_NME,TAXON_TYPE,RELIABILITY,RATING_INT,RELIABILITY_TXT,REVIEW_COMMENT_TXT,SAMPLING_METHOD_DESC,SURVEY_START_DATE,LATITUDEDD_NUM,LONGITUDEDD_NUM,LAT_LONG_ACCURACYDD_INT,TOTAL_COUNT_INT,BEHAVIOUR,EXTRA_INFORMATION,RECORD_TYPE,PRIMARY_CDE,SV_RECORD_COUNT,STATE_CDE,LGA_UFI,CMA_NO,PARK_ID,SURVEY_ID,SITE_ORIGIN_STATUS_CDE,CREATION_TSP
3822990,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Pitfall with drift fence,13/DEC/1989,-37.73696,146.03942,100,1,,,Captured and released,FAUNA,3,VIC,377,7,3321,573178,,16/AUG/11 12:00:00.000000000 AM
3822990,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Pitfall with drift fence,13/DEC/1989,-37.73696,146.03942,100,1,,,Captured and released,FAUNA,3,VIC,377,7,3321,573178,,16/AUG/11 12:00:00.000000000 AM
3826929,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Elliott trap,17/NOV/1989,-37.38102,145.5967,100,1,,,Captured and released,FAUNA,21,VIC,355,6,,573840,,16/AUG/11 12:00:00.000000000 AM
3826929,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Elliott trap,17/NOV/1989,-37.38102,145.5967,100,1,,,Captured and released,FAUNA,21,VIC,355,6,,573840,,16/AUG/11 12:00:00.000000000 AM
3826929,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Elliott trap,17/NOV/1989,-37.38102,145.5967,100,1,,,Captured and released,FAUNA,21,VIC,355,6,,573840,,16/AUG/11 12:00:00.000000000 AM
3747661,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Incidental,22/JAN/1985,-37.94645,145.47903,100,1,,,Captured and released,FAUNA,2,VIC,311,7,,640938,,16/AUG/11 12:00:00.000000000 AM
3782891,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Small hair tubes,25/FEB/1993,-37.5904,148.72237,100,5,,,Identified from hair or scats,FAUNA,5,VIC,319,10,,646415,,16/AUG/11 12:00:00.000000000 AM
4367209,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Elliott trap,07/DEC/1988,-37.6366,149.51216,100,2,,,Captured and released,FAUNA,1,VIC,319,10,,681472,,16/AUG/11 12:00:00.000000000 AM
4367209,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Elliott trap,07/DEC/1988,-37.6366,149.51216,100,2,,,Captured and released,FAUNA,1,VIC,319,10,,681472,,16/AUG/11 12:00:00.000000000 AM
4374751,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Pitfall with drift fence,06/DEC/1989,-37.51529,148.40496,100,1,,,Captured and released,FAUNA,7,VIC,319,10,,682903,,16/AUG/11 12:00:00.000000000 AM
4374751,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Pitfall with drift fence,06/DEC/1989,-37.51529,148.40496,100,1,,,Captured and released,FAUNA,7,VIC,319,10,,682903,,16/AUG/11 12:00:00.000000000 AM
4374751,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Pitfall with drift fence,06/DEC/1989,-37.51529,148.40496,100,1,,,Captured and released,FAUNA,7,VIC,319,10,,682903,,16/AUG/11 12:00:00.000000000 AM
4375960,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Spotlighting,10/JAN/1986,-37.30489,148.70906,100,1,,,Seen,FAUNA,3,VIC,319,10,3318,683193,,16/AUG/11 12:00:00.000000000 AM
4376131,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,,,Cage trap,15/JAN/1986,-37.24364,148.82718,100,1,,,Captured and released,FAUNA,6,VIC,319,10,3318,683220,,16/AUG/11 12:00:00.000000000 AM
4376130,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Cage trap,15/JAN/1986,-37.24364,148.82718,100,2,,,Captured and released,FAUNA,6,VIC,319,10,3318,683220,,16/AUG/11 12:00:00.000000000 AM
4376134,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,,,Elliott trap,15/JAN/1986,-37.24364,148.82718,100,4,,,Captured and released,FAUNA,6,VIC,319,10,3318,683220,,16/AUG/11 12:00:00.000000000 AM
4376133,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Elliott trap,15/JAN/1986,-37.24364,148.82718,100,1,,,Captured and released,FAUNA,6,VIC,319,10,3318,683220,,16/AUG/11 12:00:00.000000000 AM
4376811,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,,,Elliott trap,07/FEB/1986,-37.50721,149.07568,100,2,,,Captured and released,FAUNA,9,VIC,319,10,,683324,,16/AUG/11 12:00:00.000000000 AM
4376810,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Elliott trap,07/FEB/1986,-37.50721,149.07568,100,1,,,Captured and released,FAUNA,9,VIC,319,10,,683324,,16/AUG/11 12:00:00.000000000 AM
4377384,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Incidental,04/FEB/1986,-37.47803,149.14499,100,1,,,Observation,FAUNA,12,VIC,319,10,,683428,,16/AUG/11 12:00:00.000000000 AM
4377385,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Cage trap,04/FEB/1986,-37.47803,149.14499,100,1,,,Captured and released,FAUNA,12,VIC,319,10,,683428,,16/AUG/11 12:00:00.000000000 AM
4377390,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Elliott trap,04/FEB/1986,-37.47803,149.14499,100,1,,,Captured and released,FAUNA,12,VIC,319,10,,683428,,16/AUG/11 12:00:00.000000000 AM
4377391,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,,,Elliott trap,04/FEB/1986,-37.47803,149.14499,100,1,,,Captured and released,FAUNA,12,VIC,319,10,,683428,,16/AUG/11 12:00:00.000000000 AM
4378697,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,,,Elliott trap,09/NOV/1986,-36.82317,147.93586,100,1,,,Captured and released,FAUNA,4,VIC,319,8,,683626,,16/AUG/11 12:00:00.000000000 AM
4402216,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,,,Elliott trap,16/APR/1991,-37.87543,146.24115,100,1,,,Captured and released,FAUNA,9,VIC,305,9,,693909,,16/AUG/11 12:00:00.000000000 AM
4402217,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,,,Elliott trap,16/APR/1991,-37.87543,146.24115,100,1,,Breeding,Captured and released,FAUNA,9,VIC,305,9,,693909,,16/AUG/11 12:00:00.000000000 AM
4402217,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,,,Elliott trap,16/APR/1991,-37.87543,146.24115,100,1,,Breeding,Captured and released,FAUNA,9,VIC,305,9,,693909,,16/AUG/11 12:00:00.000000000 AM
4402218,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,,,Elliott trap,16/APR/1991,-37.87543,146.24115,100,2,,Breeding,Captured and released,FAUNA,9,VIC,305,9,,693909,,16/AUG/11 12:00:00.000000000 AM
4402218,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,,,Elliott trap,16/APR/1991,-37.87543,146.24115,100,2,,Breeding,Captured and released,FAUNA,9,VIC,305,9,,693909,,16/AUG/11 12:00:00.000000000 AM
4402219,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,,,Elliott trap,16/APR/1991,-37.87543,146.24115,100,2,,Breeding,Captured and released,FAUNA,9,VIC,305,9,,693909,,16/AUG/11 12:00:00.000000000 AM
4402219,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,,,Elliott trap,16/APR/1991,-37.87543,146.24115,100,2,,Breeding,Captured and released,FAUNA,9,VIC,305,9,,693909,,16/AUG/11 12:00:00.000000000 AM
4402219,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,,,Elliott trap,16/APR/1991,-37.87543,146.24115,100,2,,Breeding,Captured and released,FAUNA,9,VIC,305,9,,693909,,16/AUG/11 12:00:00.000000000 AM
4402215,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Elliott trap,16/APR/1991,-37.87543,146.24115,100,1,,,Captured and released,FAUNA,9,VIC,305,9,,693909,,16/AUG/11 12:00:00.000000000 AM
4402837,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Scat census,01/MAY/1991,-37.87485,146.29346,100,1,,In predator scat,Identified from hair or scats,FAUNA,14,VIC,305,9,,694175,,16/AUG/11 12:00:00.000000000 AM
4403007,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Elliott trap,10/MAR/1992,-37.81743,146.33832,100,1,,Breeding,Captured and released,FAUNA,3,VIC,305,9,,694236,,16/AUG/11 12:00:00.000000000 AM
4403007,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Elliott trap,10/MAR/1992,-37.81743,146.33832,100,1,,Breeding,Captured and released,FAUNA,3,VIC,305,9,,694236,,16/AUG/11 12:00:00.000000000 AM
4403785,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Elliott trap,10/DEC/1991,-37.85298,145.81513,100,1,,Breeding,Captured and released,FAUNA,2,VIC,305,9,,694456,,16/AUG/11 12:00:00.000000000 AM
4403785,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Elliott trap,10/DEC/1991,-37.85298,145.81513,100,1,,Breeding,Captured and released,FAUNA,2,VIC,305,9,,694456,,16/AUG/11 12:00:00.000000000 AM
4403785,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Elliott trap,10/DEC/1991,-37.85298,145.81513,100,1,,Breeding,Captured and released,FAUNA,2,VIC,305,9,,694456,,16/AUG/11 12:00:00.000000000 AM
4404550,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Elliott trap,10/DEC/1992,-37.89804,145.72797,100,1,,Breeding,Captured and released,FAUNA,3,VIC,311,7,,694691,,16/AUG/11 12:00:00.000000000 AM
4404550,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Elliott trap,10/DEC/1992,-37.89804,145.72797,100,1,,Breeding,Captured and released,FAUNA,3,VIC,311,7,,694691,,16/AUG/11 12:00:00.000000000 AM
4406125,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Pitfall with drift fence,11/FEB/1991,-37.921,146.32488,100,1,,,Captured and released,FAUNA,1,VIC,305,9,,695219,,16/AUG/11 12:00:00.000000000 AM
4406125,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Pitfall with drift fence,11/FEB/1991,-37.921,146.32488,100,1,,,Captured and released,FAUNA,1,VIC,305,9,,695219,,16/AUG/11 12:00:00.000000000 AM
4406591,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Pitfall with drift fence,06/FEB/1992,-37.83283,146.35182,100,2,,,Captured and released,FAUNA,1,VIC,305,9,,695514,,16/AUG/11 12:00:00.000000000 AM
4406591,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Pitfall with drift fence,06/FEB/1992,-37.83283,146.35182,100,2,,,Captured and released,FAUNA,1,VIC,305,9,,695514,,16/AUG/11 12:00:00.000000000 AM
4459411,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Elliott trap,04/OCT/1988,-37.85178,145.70148,100,1,,Breeding,Captured and released,FAUNA,7,VIC,377,7,,698853,,16/AUG/11 12:00:00.000000000 AM
4468513,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Elliott trap,09/DEC/1988,-37.64941,145.30715,100,2,,,Captured and released,FAUNA,67,VIC,356,7,,699273,,16/AUG/11 12:00:00.000000000 AM
4518596,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Large cage trap,02/DEC/1991,-37.64686,145.25621,100,1,,,Captured and released,FAUNA,36,VIC,356,7,,701543,,16/AUG/11 12:00:00.000000000 AM
4529365,11028,Antechinus agilis,Agile Antechinus,Mammals,Unconfirmed,2,,,Faunatech hair tubes(bait type in X),22/APR/1998,-37.82534,146.75413,100,1,,Carnivore bait,Identified from hair or scats,FAUNA,17,VIC,370,9,,702665,,16/AUG/11 12:00:00.000000000 AM
4529366,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Faunatech hair tubes(bait type in X),22/APR/1998,-37.82534,146.75413,100,3,,Carnivore bait,Identified from hair or scats,FAUNA,17,VIC,370,9,,702665,,16/AUG/11 12:00:00.000000000 AM
4530284,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Faunatech hair tubes(bait type in X),23/MAY/1998,-38.25074,146.75042,100,1,,Carnivore bait,Identified from hair or scats,FAUNA,8,VIC,370,9,,702772,,16/AUG/11 12:00:00.000000000 AM
4530285,11028,Antechinus agilis,Agile Antechinus,Mammals,Unconfirmed,2,,,Faunatech hair tubes(bait type in X),23/MAY/1998,-38.25074,146.75042,100,1,,Carnivore bait,Identified from hair or scats,FAUNA,8,VIC,370,9,,702772,,16/AUG/11 12:00:00.000000000 AM
4530286,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,,,Faunatech hair tubes(bait type in X),23/MAY/1998,-38.25074,146.75042,100,5,,Carnivore bait,Identified from hair or scats,FAUNA,8,VIC,370,9,,702772,,16/AUG/11 12:00:00.000000000 AM
4530287,11028,Antechinus agilis,Agile Antechinus,Mammals,Unconfirmed,2,,,Faunatech hair tubes(bait type in X),23/MAY/1998,-38.25074,146.75042,100,1,,Carnivore bait,Identified from hair or scats,FAUNA,8,VIC,370,9,,702772,,16/AUG/11 12:00:00.000000000 AM
4530372,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Faunatech hair tubes(bait type in X),23/APR/1998,-37.95095,146.55908,100,2,,Carnivore bait,Identified from hair or scats,FAUNA,3,VIC,370,9,,702785,,16/AUG/11 12:00:00.000000000 AM
4541878,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Elliott trap,14/JAN/1998,-36.46528,148.04538,100,1,,,Captured and released,FAUNA,4,VIC,367,8,,704525,,16/AUG/11 12:00:00.000000000 AM
4555452,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Elliott trap,25/MAR/1991,-37.56663,149.27432,100,9,,,Captured and released,FAUNA,7,VIC,319,10,,707295,,16/AUG/11 12:00:00.000000000 AM
4557245,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Elliott trap,18/MAR/1992,-37.35178,149.51504,140,1,,,Captured and released,FAUNA,1,VIC,319,10,,707915,,16/AUG/11 12:00:00.000000000 AM
4557245,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Elliott trap,18/MAR/1992,-37.35178,149.51504,140,1,,,Captured and released,FAUNA,1,VIC,319,10,,707915,,16/AUG/11 12:00:00.000000000 AM
4634331,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Elliott trap,18/AUG/1990,-38.38399,144.07786,140,1,,,Captured and released,FAUNA,31,VIC,365,5,4710,720499,,16/AUG/11 12:00:00.000000000 AM
5577443,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Elliott trap Large,07/APR/2005,-37.30697,144.10204,100,1,,,Captured and released,FAUNA,1,VIC,329,4,3228,920587,,16/AUG/11 12:00:00.000000000 AM
5594930,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,,,Elliott trap,18/MAR/2004,-36.8905,148.07472,100,1,,,Captured and released,FAUNA,3,VIC,319,10,3319,925991,,16/AUG/11 12:00:00.000000000 AM
5594930,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,,,Elliott trap,18/MAR/2004,-36.8905,148.07472,100,1,,,Captured and released,FAUNA,3,VIC,319,10,3319,925991,,16/AUG/11 12:00:00.000000000 AM
5612829,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Hair tube,28/APR/2006,-37.70101,144.06791,100,,,,Identified from hair or scats,FAUNA,2,VIC,350,5,,930625,,16/AUG/11 12:00:00.000000000 AM
5612830,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,,,Hair tube,28/APR/2006,-37.70101,144.06791,100,,,,Identified from hair or scats,FAUNA,2,VIC,350,5,,930625,,16/AUG/11 12:00:00.000000000 AM
5613093,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Elliott trap,17/JAN/2006,-38.4847,146.38743,100,2,,,Captured and released,FAUNA,3,VIC,337,9,,930685,,16/AUG/11 12:00:00.000000000 AM
5624082,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,,,Elliott trap,30/OCT/2006,-37.15361,146.43086,100,1,,,Captured and released,FAUNA,3,VIC,384,6,,934449,,16/AUG/11 12:00:00.000000000 AM
5624099,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,,,Elliott trap,18/FEB/2007,-37.15541,146.42972,100,3,,,Captured and released,FAUNA,3,VIC,384,6,,934456,,16/AUG/11 12:00:00.000000000 AM
5641434,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Small hair tubes,26/FEB/2007,-37.91294,141.49783,100,1,,,Identified from hair or scats,FAUNA,2,VIC,323,3,3247,939205,,16/AUG/11 12:00:00.000000000 AM
5641459,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Small hair tubes,26/FEB/2007,-37.91716,141.44663,100,1,,,Identified from hair or scats,FAUNA,3,VIC,323,3,,939221,,16/AUG/11 12:00:00.000000000 AM
5649325,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,Small hair tubes,08/NOV/2005,-38.19572,141.48875,100,1,,,Identified from hair or scats,FAUNA,4,VIC,323,3,4862,942078,,16/AUG/11 12:00:00.000000000 AM
5692462,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,High reliability,,General observations,03/OCT/2007,-37.47993,145.41959,100,1,,,Identified from hair or scats,FAUNA,46,VIC,355,6,,950761,,16/AUG/11 12:00:00.000000000 AM
5734819,11028,Antechinus agilis,Agile Antechinus,Mammals,Unconfirmed,,,lacking a grid reference,Elliott trap Large,16/APR/2007,-37.30589,144.1128,100,1,,,Captured and released,FAUNA,1,VIC,329,0,3228,960763,,16/AUG/11 12:00:00.000000000 AM
5734819,11028,Antechinus agilis,Agile Antechinus,Mammals,Unconfirmed,,,lacking a grid reference,Elliott trap Large,16/APR/2007,-37.30589,144.1128,100,1,,,Captured and released,FAUNA,1,VIC,329,0,3228,960763,,16/AUG/11 12:00:00.000000000 AM
5734819,11028,Antechinus agilis,Agile Antechinus,Mammals,Unconfirmed,,,lacking a grid reference,Elliott trap Large,16/APR/2007,-37.30589,144.1128,100,1,,,Captured and released,FAUNA,1,VIC,329,0,3228,960763,,16/AUG/11 12:00:00.000000000 AM
5735109,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,,,Elliott trap Large,08/APR/2008,-37.2993,144.1017,100,1,,,Captured and released,FAUNA,1,VIC,329,4,,961030,,16/AUG/11 12:00:00.000000000 AM
5735109,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,,,Elliott trap Large,08/APR/2008,-37.2993,144.1017,100,1,,,Captured and released,FAUNA,1,VIC,329,4,,961030,,16/AUG/11 12:00:00.000000000 AM
5736922,11028,Antechinus agilis,Agile Antechinus,Mammals,Confirmed,,High reliability,,Camera - Surveillance/Remote,10/MAR/2010,-37.72482,148.97523,100,,,,Observation with supporting evidence,FAUNA,2,VIC,319,10,,961340,,16/AUG/11 12:00:00.000000000 AM
6182119,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,,High reliability,,Camera - Surveillance/Remote,05/MAY/2011,-38.437,145.53,15,1,,,Observation with supporting evidence,FAUNA,4,VIC,304,7,104,983848,,04/JUL/13 08:01:46.865000000 PM
6194065,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,,High reliability,,Elliott trap,30/APR/2009,-38.2401,147.31531,5,2,,,Captured and released,FAUNA,2,VIC,370,9,,985998,,06/AUG/13 04:20:10.617000000 PM
6492672,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,,High reliability,,Camera - Surveillance/Remote,09/JAN/2013,-37.2387,148.65536,50,,,,Observation,FAUNA,10,VIC,319,10,,998547,,05/SEP/13 04:33:03.140000000 PM
6622264,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,,High reliability,,Camera - Surveillance/Remote,01/JUN/2012,-38.4148,144.9273,50,,,,Observation,FAUNA,3,VIC,352,7,3290,1038156,,09/MAY/14 10:40:33.323000000 AM
6626473,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,1,High reliability,,General observations,01/APR/2013,-37.3923,144.2668,10,1,,Found dead,Observation with supporting evidence,FAUNA,1,VIC,329,4,,1039785,,01/JUN/14 01:48:38.260000000 PM
6631085,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,,High reliability,,Large hair tubes,26/OCT/2011,-37.75035,149.42998,100,1,,,Identified from hair or scats,FAUNA,5,VIC,319,10,3311,1042727,,05/JUN/14 04:08:20.914000000 PM
6657516,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,,High reliability,,Elliott trap,18/MAR/2014,-38.2421,147.30594,5,2,,,Captured and released,FAUNA,1,VIC,370,9,,1048030,,10/JUN/14 10:34:17.821000000 AM
6657522,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,,High reliability,,Elliott trap,18/MAR/2014,-38.241,147.3022,5,1,,,Captured and released,FAUNA,3,VIC,370,9,,1048033,,10/JUN/14 10:34:18.790000000 AM
6659824,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,,High reliability,,Camera - Surveillance/Remote,29/NOV/2011,-37.6802,149.13904,10,24,,,Seen,FAUNA,5,VIC,319,10,,1048541,,10/JUN/14 12:31:03.477000000 PM
6664163,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,,High reliability,,Elliott trap,08/JAN/2013,-38.3752,144.114,100,1,,,Seen,FAUNA,1,VIC,365,5,4182,1051889,,11/JUN/14 02:14:44.150000000 PM
6664251,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,,High reliability,,Elliott trap,14/FEB/2012,-38.4203,144.1147,100,2,,,Seen,FAUNA,5,VIC,365,5,4182,1051942,,11/JUN/14 02:15:05.119000000 PM
6784520,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,,,Bat trap,05/JUN/2009,-37.9457,147.68775,200,1,,,Captured and released,FAUNA,2,VIC,319,10,,1070458,,15/JUL/14 01:22:56.480000000 PM
6791442,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,,,Camera - Surveillance/Remote,24/AUG/2013,-38.0043,145.59656,5,,,,Seen,FAUNA,8,VIC,311,7,3329,1071790,,28/AUG/14 01:56:07.000000000 PM
6791489,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,,,Camera - Surveillance/Remote,14/SEP/2013,-37.991,145.8107,5,,,,Seen,FAUNA,9,VIC,305,7,3329,1071795,,28/AUG/14 02:41:14.000000000 PM
6815030,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,,,Camera - Surveillance/Remote,23/SEP/2013,-37.956,145.29875,10,1,,,Seen,FAUNA,9,VIC,377,7,3366,1079147,,05/MAR/15 04:52:32.550000000 PM
6866875,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,,,Camera - Surveillance/Remote,15/SEP/2014,-37.7113,147.20048,50,,,Herbivore bait,Observation with supporting evidence,FAUNA,1,VIC,370,10,,1084645,indig,28/MAY/15 12:25:32.899000000 PM
6870991,11028,Antechinus agilis,Agile Antechinus,Mammals,Confirmed,,,VBA Admin processed for expedited LBP process,Camera - Surveillance/Remote,14/APR/2015,-37.5162,145.51125,10,,,,Observation,FAUNA,1,VIC,355,6,,1085407,,11/JUN/15 08:16:28.426000000 PM
6886349,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,,,Camera - Surveillance/Remote,28/DEC/2012,-37.7172,146.2379,5,,,Carnivore bait,Observation with supporting evidence,FAUNA,14,VIC,305,9,,1088157,indig,08/JUL/15 08:02:09.000000000 PM
6916513,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,,,Elliott trap,24/MAR/2015,-38.3472,147.02929,50,2,,,Captured and released,FAUNA,1,VIC,370,9,,1094014,,28/JUL/15 02:25:31.757000000 PM
6918764,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,,,Elliott trap,23/MAR/2015,-37.9308,147.28019,100,10,,,Captured and released,FAUNA,3,VIC,370,9,248,1094521,,27/AUG/15 03:35:22.560000000 PM
6954268,11028,Antechinus agilis,Agile Antechinus,Mammals,,0,,,Camera - Surveillance/Remote,16/DEC/2015,-37.796865,145.875141,10,1,,,Observation,FAUNA,4,VIC,377,7,,1107922,,12/APR/16 11:07:53.855000000 AM
6954280,11028,Antechinus agilis,Agile Antechinus,Mammals,,0,,,Camera - Surveillance/Remote,14/DEC/2015,-37.771008,145.992765,10,1,,,Observation,FAUNA,2,VIC,305,9,,1107932,,12/APR/16 11:08:01.559000000 AM
7413159,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,,,Camera - Surveillance/Remote,01/AUG/2012,-37.55969,149.34913,100,1,,,Observation,FAUNA,1,VIC,319,,3287,1166627,,15/APR/16 11:12:40.000000000 AM
7409354,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,,,Camera - Surveillance/Remote,23/MAY/2012,-37.09076,148.76645,100,1,,,Observation,FAUNA,1,VIC,319,,,1164982,,15/APR/16 11:12:40.000000000 AM
7410636,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,0,,,Camera - Surveillance/Remote,29/NOV/2011,-37.6782,149.18377,100,1,,,Observation,FAUNA,1,VIC,319,,,1168394,,15/APR/16 11:12:40.000000000 AM
8206923,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,,,VBA Admin. DELWP verified records,Camera - Surveillance/Remote,12/FEB/2016,-37.632772,145.710878,10,,,,Observation,FAUNA,1,VIC,377,6,,1218271,,11/MAY/16 03:56:53.677000000 PM
8207003,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,,,VBA Admin. DELWP verified records,Camera - Surveillance/Remote,02/MAR/2016,-37.687537,146.155444,10,,,,Observation,FAUNA,4,VIC,305,9,,1218325,,11/MAY/16 03:57:46.006000000 PM
8207125,11028,Antechinus agilis,Agile Antechinus,Mammals,Acceptable,,,VBA Admin. DELWP verified records,Camera - Surveillance/Remote,21/MAR/2016,-37.422364,145.899065,10,,,,Observation,FAUNA,2,VIC,355,6,,1218387,,11/MAY/16 03:58:48.177000000 PM
