is_reliable,survey_date,latitude,longitude,lat_lng_accuracy,total_count,vic_x,vic_y,within_built_up_area,within_forest_u2,within_water_area,within_public_land_su3,jan_rainfaull,jan_max_temp,july_rainfall,july_max_temp,LandSat_1,LandSat_2,LandSat_3,LandSat_4,LandSat_5,LandSat_6,LandSat_7,LandSat_8
True,21/JAN/1999,-34.41667,141.43333,100,7,2171909,2780535,False,False,False,True,345.6215,-14.6215,68.5848,-3.6215,1844.871,2793.9697,1.1427758,1.1997675,1.1415515,1.197574,1.1420467,1.1912009
True,24/SEP/2018,-34.411294,141.406744,10,1,2169442,2781040,False,False,False,True,343.2088,-11.8584,65.8584,-0.8584,2127.8372,2974.426,1.1505177,1.1755177,1.1534866,1.1818229,1.1569792,1.1852415
True,12/JUN/1994,-35.3773,141.92119,100,8,2220217,2675530,False,False,True,True,337.3755,-11.2504,67.2504,1.7496,1989.6859,3263.368,1.1331561,1.1992288,1.1383477,1.1970712,1.1351565,1.1917434
False,28/AUG/1994,-34.26983,142.2435,100,1,2245939,2799307,False,False,False,True,363.1816,-21.1816,82.1816,-17.1816,2079.6423,2867.1016,1.1557703,1.1704205,1.1492796,1.1663541,1.1403682,1.1317399
True,22/NOV/2011,-38.00069,145.61644,100,1,2554142,2388772,False,True,False,True,286.0831,27.8717,75.376,57.7547,1928.4244,1172.2611,1.3040229,1.1422298,1.3178078,1.14411,1.3259486,1.1421685
True,24/JUN/1997,-34.41513,141.4426,100,1,2172755,2780738,False,False,False,True,344.6507,-13.6507,67.6507,-2.6507,1851.5895,2750.8262,1.1449698,1.1953691,1.1451945,1.1918688,1.1448598,1.1879306
True,30/JUN/1997,-34.17367,141.59867,100,1,2186147,2808056,False,False,False,True,355.4758,-17.4758,74.4758,-10.4758,2391.6262,2667.474,1.1875653,1.1222683,1.1359255,1.075833,1.1363717,1.0663068
True,23/SEP/2001,-35.43147,141.91189,140,,2219567,2669495,False,False,False,True,334.5327,-9.5072,64.5072,3.5407,2312.4387,3050.654,1.1632587,1.1521374,1.1579269,1.1495931,1.1501975,1.1865747
True,15/SEP/2006,-34.49903,141.56521,100,2,2184364,2771844,False,False,False,False,341.9342,-11.8775,65.8712,-0.2078,2050.1392,2942.8765,1.1475736,1.1842651,1.1486673,1.1839584,1.1431594,1.1748189
True,08/AUG/2011,-37.9702,145.66798,100,1,2558693,2392125,False,True,False,True,273.7676,41.1522,64.1449,82.1342,2282.1265,964.58936,1.3864579,1.1303122,1.3627121,1.1161745,1.3658406,1.125463
True,24/JUN/1997,-34.41517,141.43171,100,1,2171753,2780696,False,False,False,True,344.1834,-13.1834,67.1834,-2.1834,1846.3901,2779.9124,1.141464,1.196307,1.1423503,1.1975386,1.142416,1.1899424
True,24/JUN/1997,-34.41517,141.43171,100,2,2171753,2780696,False,False,False,True,344.1834,-13.1834,67.1834,-2.1834,1846.3901,2779.9124,1.141464,1.196307,1.1423503,1.1975386,1.142416,1.1899424
True,24/JUN/1997,-34.41517,141.43171,100,2,2171753,2780696,False,False,False,True,344.1834,-13.1834,67.1834,-2.1834,1846.3901,2779.9124,1.141464,1.196307,1.1423503,1.1975386,1.142416,1.1899424
True,24/JUN/1997,-34.41517,141.43171,100,2,2171753,2780696,False,False,False,True,344.1834,-13.1834,67.1834,-2.1834,1846.3901,2779.9124,1.141464,1.196307,1.1423503,1.1975386,1.142416,1.1899424
True,24/JUN/1997,-34.41517,141.43171,100,2,2171753,2780696,False,False,False,True,344.1834,-13.1834,67.1834,-2.1834,1846.3901,2779.9124,1.141464,1.196307,1.1423503,1.1975386,1.142416,1.1899424
